2026-06-05 07:37:56.679 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.749 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.750 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:14.806 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.808 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:14.859 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.860 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:14.914 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.916 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:14.972 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:14.975 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.030 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.031 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.083 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.085 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.136 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.137 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.191 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.192 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.246 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.247 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.303 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.304 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.354 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.355 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.409 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.410 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.461 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.462 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.516 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.517 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.572 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.573 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.625 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.625 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.679 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.680 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.734 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.735 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.787 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.788 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.840 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.841 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.897 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.899 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:15.951 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:15.952 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.007 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.008 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.064 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.065 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.119 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.120 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.174 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.176 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.231 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.232 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.287 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.287 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.344 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.346 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.402 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.403 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.458 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.459 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.510 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.512 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.566 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.567 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.619 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.619 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.675 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.676 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.730 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.731 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.782 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.784 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.837 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.838 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.893 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.895 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:16.948 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:16.949 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.004 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.005 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.059 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.059 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.114 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
2026-06-05 07:49:17.115 | DEBUG  | logging:callHandlers:1737 | Lock 6078006288 not acquired on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock, waiting 0.05 seconds ...
2026-06-05 07:49:17.167 | DEBUG  | logging:callHandlers:1737 | Attempting to acquire lock 6078006288 on /Users/leblancbahiga/.cache/huggingface/hub/.locks/models--mlx-community--Phi-4-mini-instruct-4bit/9dcfcdc0a579494283f2d2317ad686123782ce461d1111690ede7c904ff3f87b.lock
